# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Sep 29 00:39:57 AEST 2023 [seed=1695911996768]
# -beagle -overwrite out.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent	BA.2.86.rate	tmrca(BA.2.86)	age(BA.2.86)	coefficientOfVariation	covariance
103000	-53544.395110060315	-736.7303807502333	-52807.66472931008	1.8092061637357642	2021.9057938362641	33.22755819584998	1.9471587346215646	-0.26219856801212527	0.9062427397123421	1.0894447998483443	0.5595129913247009	0.9736102288186662	1.674122747433066	0.7970664928628817	0.29950090461908335	0.1798329966165208	0.19399293739502468	0.32667316136937125	0.02171108206221565	0.0012377240947583368	0.001252749428782475	-52807.66472931008	0.0	-733.2263527175182	0.001700445670425076	2023.3927861796656	2023.3927861796656	0.013328402990699104	-0.0018049968139063374
104000	-53512.259891070644	-746.4254523053719	-52765.83443876527	1.8203169935823824	2021.8946830064176	33.95017126470478	1.7052316689158153	-0.42485229595908836	0.8482559471667407	1.0729921538041667	0.5595129913247009	0.9865918053688939	1.7142832596020678	0.8183638427334312	0.29950090461908335	0.17663203358873183	0.19399293739502468	0.3298741243971602	0.04399786922269795	0.0011388469127156604	0.00115111349750363	-52765.83443876527	0.0	-742.9618448849884	0.0015249406000956884	2023.39288252576	2023.39288252576	0.012087285978434293	-0.0018049968139063188
105000	-53499.59217489063	-747.7670916010687	-52751.825083289565	1.8377425224578443	2021.8772574775421	33.945163640846914	2.0015284427817512	-0.3573081257963368	0.8327092333169844	1.11612084762198	0.5595129913247009	0.9068161197787616	1.750930251374387	0.8339105565831875	0.297978566375635	0.17870908454381038	0.19399293739502468	0.32931941168553	0.020007757752563908	0.0011960956307709412	0.0012094363577750471	-52751.825083289565	0.0	-744.3002448480402	0.001616017227511907	2023.3929446306638	2023.3929446306638	0.012516908984742796	-0.001804996813906343
106000	-53489.25235773458	-758.1660044759499	-52731.08635325863	1.8404740644132573	2021.8745259355867	34.34630947249214	2.0033624959316496	-0.37065524586373927	0.8253041203329124	1.0881745793526225	0.5368807444288365	0.9512736618629167	1.750930251374387	0.847436642648326	0.297978566375635	0.17870908454381038	0.19399293739502468	0.32931941168553	0.01511480202247448	0.0011916906011226968	0.0012041609179796547	-52731.08635325863	0.0	-754.7182583237328	0.0015887572025490078	2023.3928667455768	2023.3928667455768	0.011879673570459343	-0.0018049968139063632
107000	-53464.41146641467	-761.1753514896934	-52703.23611492498	1.8077127226594378	2021.9072872773404	34.483771172796686	1.9999151700563036	-0.3152496832699438	0.7808677294159176	1.1251028548702995	0.48912189710295373	0.9433532691951494	1.750930251374387	0.9106239980412938	0.297978566375635	0.1787044804159364	0.19399293739502468	0.329324015813404	0.026980731611309306	0.0011484309173683347	0.0011627377012813078	-52703.23611492498	0.0	-757.7228618942479	0.001605806142723601	2023.3928742169414	2023.3928742169414	0.01419830460940896	-0.0018049968139063
108000	-53359.52458931735	-753.114710763121	-52606.40987855423	1.8140963355178747	2021.900903664482	33.95096584725892	2.2330253947528793	-0.16845778480203757	0.6952837917639426	1.4199958922931275	0.39551472971653795	0.8879310393996313	1.9041887720557038	0.6970857747710578	0.29313621959679187	0.18024550048420207	0.193222685949248	0.33339559396975815	0.06062338600438198	0.0011846137470980385	0.0012030393621468563	-52606.40987855423	0.0	-749.5426761630489	0.0017645961118571201	2023.392892608786	2023.392892608786	0.017452446330025656	-0.0018049968139063086
109000	-53207.87940333059	-755.5033199835833	-52452.37608334701	1.7937092901863907	2021.9212907098135	33.90385963659788	1.9999923483825597	-0.2325487671505045	0.39233070908772394	1.4199958922931275	0.17164649680664035	0.8231205009362141	2.543028794262347	0.6498776066139482	0.2923759933159306	0.18100572676506335	0.19284566366909708	0.33377261624990906	0.031333732965054345	0.001165231161144647	0.0011883559601954365	-52452.37608334701	0.0	-751.9550050960178	0.0019033093819901708	2023.3760967978012	2023.3760967978012	0.02257507391665708	-0.0018049968139063368
110000	-53183.05742200949	-745.4965345010127	-52437.56088750848	1.7952346680689024	2021.919765331931	33.42615775153286	1.9144652736140113	-0.2856672401661771	0.5713684018569082	1.4199958922931275	0.17107460119959406	0.6446547037740762	2.543028794262347	0.6498776066139482	0.29753722228934937	0.1758444977916446	0.19284566366909708	0.33377261624990906	0.04819866177292699	0.0011789186839269562	0.0011833899441226281	-52437.56088750848	0.0	-742.092993099532	0.0013196873350044807	2023.3762639594258	2023.3762639594258	0.004258384326432556	-0.001804996813906315
111000	-53166.30929046999	-752.7910550440063	-52413.51823542598	1.777451588393972	2021.937548411606	33.742079553089695	2.024626872170203	-0.20856897501616473	0.5713684018569082	1.4682410371972445	0.10813691093316263	0.6446547037740762	2.6059664845287784	0.6016324617098313	0.29753722228934937	0.1796632651132916	0.18921162868565072	0.33358788391170846	0.03348382967404397	0.0012050845475706528	0.0012072073084755295	-52413.51823542598	0.0	-749.4306768546761	0.001273280829186777	2023.364023797576	2023.364023797576	0.0020183693269401823	-0.0018049968139063593
112000	-53145.819076678505	-749.838143885901	-52395.980932792605	1.7982834465006006	2021.9167165534993	33.50175237263078	1.988936912024934	-0.21886317003602795	0.3233969060742116	1.7162125329799411	0.10813691093316263	0.6446547037740762	2.6059664845287784	0.6016324617098313	0.29753722228934937	0.1796632651132916	0.18921162868565072	0.33358788391170846	0.05508241803987303	0.0011890041927925784	0.0012104879985749145	-52395.980932792605	0.0	-746.2538545438538	0.0018299729066113025	2023.3639912421233	2023.3639912421233	0.019215178035436827	-0.0018049968139063417
113000	-53138.4850649443	-758.2482436261422	-52380.23682131816	1.809180865894059	2021.905819134106	34.00364695776976	1.9186971945010614	-0.31448223446163687	0.35958225728996257	1.7162125329799411	0.10813691093316263	0.6084693525583252	2.6059664845287784	0.6016324617098313	0.3023691826873945	0.17666869437151284	0.19043985712861086	0.33052226581248195	0.028150941709775557	0.001112641364051192	0.0011328229069658702	-52380.23682131816	0.0	-754.7740575181326	0.0017231343954525876	2023.3636214909673	2023.3636214909673	0.01955740239760362	-0.0018049968139063632
114000	-53122.866187889325	-753.5654037419587	-52369.300784147366	1.7913514796811707	2021.9236485203187	33.98366262752067	2.0036238782324984	-0.28296467328195835	0.41933154842048004	1.8339800318060246	0.10813691093316263	0.33309747889389896	2.7038215682366036	0.6016324617098313	0.3028686693573119	0.17666869437151284	0.19043985712861086	0.33002277914256456	0.059591697192162604	0.0011657316253355467	0.0011793687793323479	-52369.300784147366	0.0	-750.0522988850491	0.0015778393432934505	2023.3634725669922	2023.3634725669922	0.012603919132287646	-0.0018049968139063476
115000	-53111.78850304799	-767.5274891441369	-52344.26101390385	1.7837486405115508	2021.9312513594884	34.33283794068077	2.191845621905827	-0.11502570350614665	0.41933154842048004	1.8339800318060246	0.10813691093316263	0.33309747889389896	2.7038215682366036	0.6016324617098313	0.3028686693573119	0.17807620670989396	0.19043985712861086	0.3286152668041834	0.03536792066487856	0.001132621820823809	0.0011418800439118985	-52344.26101390385	0.0	-764.147855002792	0.0014169782520696355	2023.3566662659168	2023.3566662659168	0.008952166676895048	-0.0018049968139063693
116000	-53077.3149604521	-761.3842138346705	-52315.93074661743	1.7846360770700875	2021.93036392293	33.86695235194003	1.9484076079423551	-0.34338109309439657	0.41933154842048004	1.8339800318060246	0.10813691093316263	0.33309747889389896	2.7038215682366036	0.6016324617098313	0.2979362284286627	0.17760646058637333	0.19556082679324946	0.32889648419171463	0.009775434935206242	0.0011010504094189737	0.0011239958692906083	-52315.93074661743	0.0	-757.9250516327751	0.0018045318829894967	2023.3572454180216	2023.3572454180216	0.022770958187328747	-0.001804996813906341
117000	-53064.42419341055	-757.036780413759	-52307.387412996795	1.7806463615363848	2021.9343536384636	33.62849404343573	1.859309544127502	-0.2789253572000188	0.34508126201783296	1.6224229643050831	0.16308336590320496	0.5422378634926501	2.7412470017199713	0.5859275425612588	0.2978995723330637	0.17764311668197233	0.19556082679324946	0.32889648419171463	0.008043996067813121	0.0010755918462112325	0.0010960989402039028	-52307.387412996795	0.0	-753.6311969323301	0.0017001771961450446	2023.3574105196512	2023.3574105196512	0.02069723279768736	-0.001804996813906359
118000	-53046.34940500593	-759.5140550182388	-52286.83534998769	1.7840969867856609	2021.9309030132142	33.75451027129345	2.065110910221485	-0.2562633695442678	0.34508126201783296	1.746771669399747	0.16308336590320496	0.41788915839798635	3.0135645549784273	0.3136099893028027	0.2978995723330637	0.17764311668197233	0.19556082679324946	0.32889648419171463	0.021003104088132142	0.0011098299144808332	0.0011234206236929928	-52286.83534998769	0.0	-756.1229076865532	0.0015248946092462602	2023.357049375766	2023.357049375766	0.013333418182026746	-0.001804996813906359
119000	-53047.16641197542	-771.5870951541957	-52275.579316821226	1.7962035406829089	2021.918796459317	34.38944607613956	1.9384456303572444	-0.29956476674074656	0.3609563721714411	1.730896559246139	0.16308336590320496	0.41788915839798635	3.0135645549784273	0.3136099893028027	0.2978995723330637	0.17764311668197233	0.19358495246304247	0.33087235852192165	0.02407463424491644	0.0010981867003966616	0.0011212426840287255	-52275.579316821226	0.0	-768.1021500660069	0.0018149989740677613	2023.3567646911397	2023.3567646911397	0.02326255835092501	-0.001804996813906355
120000	-53044.98620156739	-765.5848436992239	-52279.40135786817	1.815463813047815	2021.899536186952	34.48090423781458	2.0251579884822344	-0.3035896128501875	0.5641860405921029	1.5276668908254771	0.16308336590320496	0.41788915839798635	3.0135645549784273	0.3136099893028027	0.2980963882493423	0.17991373319214127	0.19358495246304247	0.32840492609547406	0.004561747428556626	0.0011190356730005596	0.0011278830254207758	-52279.40135786817	0.0	-762.2626039376262	0.0013983536283589915	2023.3599563925907	2023.3599563925907	0.008900322740766535	-0.0018049968139063697
121000	-53000.1358152722	-758.8221837896438	-52241.31363148256	1.8065965219613753	2021.9084034780385	34.14489019253493	1.8114173771178304	-0.333139880205145	0.2628119513155654	1.4555673588824571	0.16308336590320496	0.41788915839798635	3.0856640869214473	0.6149840785793401	0.2979898569665624	0.17991373319214127	0.19359524327425956	0.3285011665670369	0.03297562276382497	0.0011269303064305152	0.0011324499631407746	-52241.31363148256	0.0	-755.4763296737278	0.001299554528282258	2023.3600847725188	2023.3600847725188	0.005462717883925302	-0.001804996813906343
122000	-52995.51685819089	-781.1564619516274	-52214.36039623926	1.8502867567339671	2021.864713243266	35.02469093614767	2.0974916966230843	-0.2625510680419056	0.2628119513155654	1.3704468676677655	0.112808683181783	0.41788915839798635	3.221059260857561	0.6149840785793401	0.2958068757868554	0.17991373319214127	0.19367220533391774	0.3306071856870857	0.015577635385244502	0.0010941008294505581	0.0011075866061954394	-52214.36039623926	0.0	-777.7863423849708	0.0015135852363018694	2023.3925734236682	2023.3925734236682	0.013668957939816028	-0.001804996813906342
123000	-52975.70365355536	-768.0584480598176	-52207.645205495544	1.837915809274325	2021.8770841907256	34.113486992705376	2.198368729751764	-0.19656400663703139	0.2628119513155654	1.3704468676677655	0.112808683181783	0.41788915839798635	3.221059260857561	0.6149840785793401	0.30156445953624017	0.17735075376533266	0.19164899108473296	0.3294357956136943	0.015577635385244502	0.0011299809036273481	0.0011510081283967522	-52207.645205495544	0.0	-764.5822450210261	0.0018197852714641719	2023.3932700347427	2023.3932700347427	0.021757369814670635	-0.0018049968139063409
124000	-52974.157723291835	-768.945325036027	-52205.21239825581	1.8839340060503456	2021.8310659939496	34.38237508104221	2.0296982921251066	-0.34408178979345516	0.2792473986630861	1.2209927097170719	0.112808683181783	0.3031939782367516	3.468773151621968	0.6149840785793401	0.2961634139453313	0.17735075376533266	0.19638771346055026	0.33009811882878587	0.010306081790893585	0.0010981943628430256	0.0011171421552297648	-52205.21239825581	0.0	-765.5248937831796	0.0016723807623261412	2023.393267994178	2023.393267994178	0.018636897741454175	-0.0018049968139063615
125000	-52959.748267156305	-766.3251496524766	-52193.42311750383	1.8426053685427248	2021.8723946314572	34.09041471767107	2.1497227079828947	-0.22505392365928417	0.2792473986630861	1.0192736747493982	0.112808683181783	0.3031939782367516	3.8018821350920176	0.48359413007696417	0.2967318214665681	0.17735075376533266	0.19501696057593906	0.33090046419216024	0.04197069214478083	0.0011086661689001882	0.001118779967442856	-52193.42311750383	0.0	-762.935982321282	0.0014078420285094594	2023.3933072532175	2023.3933072532175	0.009622001085199916	-0.0018049968139063654
126000	-52958.13787959574	-773.8820185232842	-52184.25586107246	1.8452817367726015	2021.8697182632272	34.662555906124126	2.126093541351406	-0.2968419769760359	0.2792473986630861	1.0192736747493982	0.112808683181783	0.3031939782367516	3.8018821350920176	0.48359413007696417	0.29552664274994067	0.17626241268243317	0.19610530165883855	0.3321056429087877	0.04197069214478083	0.0010943513399521896	0.0011177408367706195	-52184.25586107246	0.0	-770.3660765591709	0.0017989137237958929	2023.3924378116321	2023.3924378116321	0.02294540977799711	-0.0018049968139063329
127000	-52955.11044714642	-783.1855781998815	-52171.92486894654	1.8493592242456074	2021.8656407757544	35.26310926018144	1.999165431485244	-0.43304183283427844	0.28015520622788304	1.2337209615913183	0.10532420667188905	0.3106784547466455	3.5865270406853007	0.48359413007696417	0.2965212118622205	0.1784974163014953	0.1949472197627515	0.3300341520735327	0.007325635162893033	0.0010748431742221799	0.0010764628546779981	-52171.92486894654	0.0	-779.9776011304679	0.0011241250502258282	2023.3926530051297	2023.3926530051297	0.0016353304467668338	-0.0018049968139063498
128000	-52938.39691596977	-776.8731372436512	-52161.52377872612	1.8519851191199368	2021.86301488088	34.99327503037773	2.292648686966898	-0.24750009194444064	0.28015520622788304	1.2337209615913183	0.15339956467783972	0.3106784547466455	3.5865270406853007	0.43551877207101347	0.3014712021261316	0.17887026412156035	0.19457437194268645	0.32508416180962163	0.005392561212777344	0.0010405048442740578	0.0010541621645719483	-52161.52377872612	0.0	-773.567942962757	0.0014577489549134522	2023.3929344200092	2023.3929344200092	0.014295959986245128	-0.0018049968139063168
129000	-52939.33237581142	-778.9719367897535	-52160.360439021664	1.8656252962941038	2021.8493747037057	35.036805338862955	2.070699185776656	-0.3225192790037903	0.31058957278857763	1.125940794240901	0.15339956467783972	0.3106784547466455	3.6638728414750235	0.43551877207101347	0.303434557532685	0.1749246489721468	0.1935004367763081	0.32814035671886016	0.04036221735581754	0.001070557144114133	0.001092391577935062	-52160.360439021664	0.0	-775.486096489973	0.0017385505289114046	2023.3929830612628	2023.3929830612628	0.022238546864409688	-0.001804996813906316
130000	-52947.563187070584	-786.3276573675831	-52161.235529703	1.8828783357657228	2021.8321216642341	35.39457233650274	2.4641879966742373	-0.22312076493994315	0.28721414081074853	1.14931622621873	0.15339956467783972	0.3106784547466455	3.6638728414750235	0.43551877207101347	0.303434557532685	0.1745581462334705	0.19351310785632628	0.32849418837751826	0.013722487931202265	0.0011072471752305647	0.0011226096339439582	-52161.235529703	0.0	-782.9339599731607	0.0015779327755307438	2023.400902466603	2023.400902466603	0.01515445214007789	-0.0018049968139063543
131000	-52947.82739235611	-788.1515866929223	-52159.67580566318	1.8541294147716305	2021.8608705852282	35.22258264458239	2.0540333561669057	-0.3237922910428714	0.26365470174248323	1.2872963143101939	0.16218181493245987	0.2538460871927513	3.5975023097510985	0.43551877207101347	0.30278224461796044	0.1745581462334705	0.19351310785632628	0.3291465012922428	0.0028843644398638306	0.0010532587323288617	0.00106373035863161	-52159.67580566318	0.0	-784.8689504331918	0.0013777960214271915	2023.4008211385299	2023.4008211385299	0.010986213747150345	-0.0018049968139063472
132000	-52941.04984511107	-781.138042554623	-52159.911802556446	1.825902198731208	2021.8890978012687	34.90658965267803	2.049788341375963	-0.2930153540687762	0.4000775435950148	1.1508734724576624	0.16218181493245987	0.18197996916449627	3.5975023097510985	0.5073848900992685	0.29627849916941107	0.1772998977551482	0.19351310785632628	0.3329084952191144	0.023341688787361738	0.0011308882730057806	0.0011514138565473964	-52159.911802556446	0.0	-777.6458707197528	0.0017914530532256744	2023.3504467030973	2023.3504467030973	0.020819093573892087	-0.0018049968139063428
133000	-52951.1086877639	-773.7918960823026	-52177.3167916816	1.8455688707142759	2021.8694311292857	34.93541256473699	2.208231408555313	-0.2451571523469653	0.4000775435950148	1.037043775041827	0.16218181493245987	0.20873278351332886	3.6845791928181013	0.5073848900992685	0.29773505024135416	0.1772998977551482	0.19030106541796968	0.33466398658552793	0.018290430291417057	0.001077850661603171	0.0010965415294016583	-52177.3167916816	0.0	-770.3708108807168	0.0016799871507109899	2023.3505198282057	2023.3505198282057	0.01991207490585472	-0.0018049968139063248
134000	-52942.466798827816	-779.9195543483621	-52162.54724447945	1.823685790070106	2021.8913142099298	35.10636033563992	1.987770607168417	-0.34679888744091064	0.32531123510948157	1.1010710375257935	0.16218181493245987	0.2194718295148957	3.6845791928181013	0.5073848900992685	0.29403726101420885	0.17907252055355197	0.19399885464511502	0.33289136378712414	0.005536119557043104	0.0010745210870409152	0.001088364548261649	-52162.54724447945	0.0	-776.5683440615512	0.0015226343253803036	2023.3504843059077	2023.3504843059077	0.014867268743086968	-0.0018049968139063337
135000	-52936.79998177781	-763.4355502871008	-52173.36443149071	1.8239916735071762	2021.8910083264927	34.10044991588307	1.9270194082092662	-0.3197632331365567	0.32531123510948157	1.1010710375257935	0.16218181493245987	0.2194718295148957	3.6845791928181013	0.5073848900992685	0.29782247142715024	0.17528731014061058	0.1942577751112032	0.332632443321036	0.0371840911975164	0.0011260173557919658	0.0011400979175897057	-52173.36443149071	0.0	-759.9848779098854	0.0015692872378464335	2023.3509295933645	2023.3509295933645	0.014034418027941552	-0.001804996813906357
136000	-52934.00403335668	-766.3854877259321	-52167.61854563075	1.8193230909696325	2021.8956769090303	34.309193485238794	1.8641018590761538	-0.36266154936354494	0.30373474297444536	1.1010710375257935	0.16218181493245987	0.2194718295148957	3.6845791928181013	0.5289613822343047	0.29782247142715024	0.17327147343728558	0.1962379016610737	0.3326681534744905	0.0371840911975164	0.0011528876477562115	0.0011541416353720332	-52167.61854563075	0.0	-763.0601064423831	0.0011925950138849404	2023.3508283052322	2023.3508283052322	0.0012284395531553794	-0.0018049968139063593
137000	-52920.290624370624	-775.2181068967789	-52145.07251747385	1.813365131863406	2021.9016348681366	34.63622137710736	2.1206774652616467	-0.252139718493677	0.3172103271508231	1.0321084245239531	0.16218181493245987	0.23881358343895062	3.8475697504183937	0.4021160995354198	0.2977245807342452	0.17480271263038713	0.1962379016610737	0.33123480497429403	0.0371840911975164	0.001148012442285962	0.0011587051997711897	-52145.07251747385	0.0	-771.7820046733299	0.0015106212457040354	2023.3506690382803	2023.3506690382803	0.011261752727356916	-0.0018049968139063337
138000	-52908.884654234236	-771.1425187683675	-52137.742135465865	1.7927877031699273	2021.92221229683	34.4111360858017	2.0197086555654704	-0.301533387250407	0.3172103271508231	1.0205273334373703	0.17376290601904265	0.3175366705081518	3.7688466633491924	0.4021160995354198	0.2977245807342452	0.17502440833688718	0.1975269000112432	0.32972411091762444	0.04330677834457583	0.0011139769505513688	0.0011256833801945023	-52137.742135465865	0.0	-767.711427594978	0.0014937106426406947	2023.3512176043796	2023.3512176043796	0.012153555406078582	-0.0018049968139063595
139000	-52888.82271634469	-766.8298619227419	-52121.99285442195	1.803245864534189	2021.9117541354658	34.27515553027632	1.906995528035216	-0.38040138036785415	0.2865045843421883	0.9995807955535768	0.20446864882767746	0.3175366705081518	3.7688466633491924	0.42306263741921335	0.3006254550342342	0.17778842890006902	0.1975269000112432	0.32405921605445354	0.0059742775429073025	0.0011051218300859775	0.0011174807923214874	-52121.99285442195	0.0	-763.4657237363498	0.0015083747840830832	2023.3169561110453	2023.3169561110453	0.01300931877028703	-0.001804996813906371
140000	-52875.07220828877	-776.8183732032991	-52098.253835085474	1.8255166153941835	2021.8894833846057	34.87994292506532	2.044247327480326	-0.31600405272959514	0.2865045843421883	1.0911389755970664	0.20446864882767746	0.22597849046466223	3.7688466633491924	0.42306263741921335	0.30439882175128957	0.17718988965773724	0.19435207253651962	0.32405921605445354	0.029724001425975807	0.0010603895743982303	0.0010783403179809863	-52098.253835085474	0.0	-773.380548293714	0.001669514425033948	2023.3163111800216	2023.3163111800216	0.020474453325089785	-0.0018049968139063526
141000	-52879.39571355556	-772.1310094537145	-52107.26470410185	1.8200633741148877	2021.894936625885	34.60261060881687	2.0573621770815005	-0.29712797269164604	0.3225124519308026	1.0180275203063829	0.20446864882767746	0.22771000168973676	3.7311072845355038	0.4961740927098968	0.29697036745729255	0.18147874290672855	0.19768362337042733	0.32386726626555157	0.027527058288957684	0.0011041472967270904	0.0011315196550751637	-52107.26470410185	0.0	-768.5650771920236	0.0020783201580270015	2023.3164298993709	2023.3164298993709	0.031434786709165746	-0.0018049968139063502
142000	-52866.19621683069	-760.5299487481558	-52105.66626808254	1.8104067425796169	2021.9045932574204	34.471083594631075	1.9739457815636106	-0.32658631879758593	0.3130426960990459	1.1431816499768463	0.20446864882767746	0.22771000168973676	3.6154229106967968	0.4961740927098968	0.29697036745729255	0.18147874290672855	0.19526183898467891	0.3262890506513	0.017562561416405876	0.001122931988276079	0.0011386425935992711	-52105.66626808254	0.0	-757.0834885287637	0.0016802888180517809	2023.3150819309108	2023.3150819309108	0.01769271331632479	-0.0018049968139063437
143000	-52849.78541324033	-763.3843784733676	-52086.40103476696	1.8038378841736538	2021.9111621158263	34.391147967878666	1.6314589708175287	-0.43046511847918006	0.33218342182928995	1.1431816499768463	0.1853279230974334	0.22771000168973676	3.6154229106967968	0.4961740927098968	0.3008248046235448	0.17762430574047633	0.19526183898467891	0.3262890506513	0.015702649440101624	0.0011141749587242262	0.0011385121346846475	-52086.40103476696	0.0	-759.8551630712951	0.0019741093627922033	2023.3173433381196	2023.3173433381196	0.0275026417549383	-0.0018049968139063587
144000	-52827.27811754474	-761.0151405197788	-52066.26297702496	1.8137294831183808	2021.9012705168816	34.30313468848789	1.9448464557390754	-0.2078581206882097	0.33218342182928995	1.1431816499768463	0.1853279230974334	0.22771000168973676	3.6154229106967968	0.4961740927098968	0.3008248046235448	0.17624100745541357	0.19524698615090555	0.32768720177013616	0.05912441313241058	0.0011029459826936104	0.001121719029191551	-52066.26297702496	0.0	-757.4973103252321	0.0017117474620578612	2023.3175638164344	2023.3175638164344	0.01967457236636656	-0.0018049968139063391
145000	-52837.75659694327	-759.1984337727363	-52078.558163170535	1.8338322822144006	2021.8811677177855	34.399725098807714	2.076105946066491	-0.24462369981339097	0.33218342182928995	1.1736688420341	0.16573154993212394	0.22771000168973676	3.604532091804853	0.4961740927098968	0.3008248046235448	0.17826674347324875	0.19524698615090555	0.325661465752301	0.05145561245240942	0.0010437323544492017	0.0010580015160436998	-52078.558163170535	0.0	-755.7845824812318	0.0015078689535302748	2023.3176418261755	2023.3176418261755	0.01585257287523021	-0.0018049968139063498
146000	-52815.11735689614	-753.9733700900042	-52061.143986806135	1.8058235507679334	2021.909176449232	33.81005965494115	2.076196207932909	-0.3121019913978513	0.33218342182928995	1.0509766232344242	0.16573154993212394	0.22771000168973676	3.7272243106045284	0.4961740927098968	0.3020997774786725	0.1764403289478404	0.19524698615090555	0.32621290742258163	0.03996233593050856	0.0010984879488503134	0.0011111640752147973	-52061.143986806135	0.0	-750.5454711315901	0.0015201308849859538	2023.3141927402307	2023.3141927402307	0.013684414649818476	-0.001804996813906337
147000	-52791.68865607077	-763.9694214123914	-52027.71923465838	1.7942794183666742	2021.9207205816333	34.37908046566612	2.037871776299918	-0.3215829211231597	0.33218342182928995	1.0509766232344242	0.16573154993212394	0.22771000168973676	3.7272243106045284	0.4961740927098968	0.2968795424911162	0.1764403289478404	0.19497677960587875	0.33170334895516473	0.029972934469136705	0.001141405309192312	0.0011735907781939441	-52027.71923465838	0.0	-760.3234435555172	0.002313432112880625	2023.3138557624663	2023.3138557624663	0.03657795252636361	-0.0018049968139063502
148000	-52766.88761755838	-766.698679667475	-52000.1889378909	1.822418096250867	2021.892581903749	34.55015669981012	1.7387779676635506	-0.39033249766536904	0.3104862081639878	1.090694629561558	0.16573154993212394	0.20042259491210818	3.7364909247203255	0.4961740927098968	0.2968795424911162	0.1748859145879969	0.19653119396572225	0.33170334895516473	0.018751561345735256	0.0010526818941975719	0.0010793761747718493	-52000.1889378909	0.0	-763.1925081670714	0.0019847714039645226	2023.2959307352721	2023.2959307352721	0.03154715713433358	-0.001804996813906351
149000	-52770.45650983927	-769.2957813063435	-52001.16072853293	1.7816917127824727	2021.9333082872174	34.51542755854779	1.8572172267005638	-0.3222796668011008	0.2541855761079252	1.0044789822460785	0.16573154993212394	0.2866382422275879	3.792791556776388	0.4961740927098968	0.2961744440707666	0.1755910130083465	0.19653119396572225	0.33170334895516473	0.016438894700343026	0.001162632458141154	0.0011648621405901218	-52001.16072853293	0.0	-765.991547906437	0.0012404348582178639	2023.296072889364	2023.296072889364	0.0023867245721005516	-0.0018049968139063524
150000	-52766.617926624785	-759.3105418001632	-52007.30738482462	1.788954094846394	2021.9260459051536	34.34583578008005	2.101278792604276	-0.24436885487023502	0.28777178795720404	1.0044789822460785	0.16573154993212394	0.25305203037830903	3.792791556776388	0.4961740927098968	0.2961744440707666	0.1755910130083465	0.19653119396572225	0.33170334895516473	0.039195323212031105	0.0011239316889451623	0.0011546152682750208	-52007.30738482462	0.0	-755.7011094861299	0.002142804526311258	2023.2961777880857	2023.2961777880857	0.03229744700795814	-0.0018049968139063435
151000	-52764.66428693258	-766.061768272202	-51998.60251866038	1.822122250913392	2021.8928777490864	34.492195723004045	2.3902301777355235	-0.1793136529073424	0.28777178795720404	1.1199005761120862	0.17650115783686882	0.24272599733224837	3.7923479819177035	0.3807524988438892	0.3017713722458308	0.1755910130083465	0.19653119396572225	0.32610642078010055	0.015557059934578607	0.0011165392345003496	0.0011371668663181867	-51998.60251866038	0.0	-762.6022419838229	0.0017825423758868197	2023.2962771138716	2023.2962771138716	0.021259916705941684	-0.0018049968139063415
152000	-52757.32234208645	-770.2036719067404	-51987.11867017971	1.7883388491273218	2021.9266611508726	34.537258132146455	2.494578524131262	-0.13340335821468696	0.28777178795720404	1.1199005761120862	0.17650115783686882	0.3181609158367622	3.565085568917776	0.5325799933393032	0.3017713722458308	0.1755910130083465	0.19653119396572225	0.32610642078010055	0.03129415242682107	0.001047092897146092	0.0010568450765861325	-51987.11867017971	0.0	-766.886746016222	0.0013647185983095634	2023.295847737987	2023.295847737987	0.010815623866643219	-0.001804996813906334
153000	-52751.597434631694	-773.5050047030555	-51978.09242992864	1.8084512840963969	2021.9065487159035	34.69728558300094	2.356582191539132	-0.20951576829021273	0.28777178795720404	1.0843964999978308	0.17650115783686882	0.35366499195101764	3.5602939876493815	0.5373715746076976	0.2969256913732305	0.1801760116934571	0.19194619528061166	0.33095210165270084	0.03333025794876137	0.0011337087281709664	0.0011492101322593453	-51978.09242992864	0.0	-770.041991062583	0.00164175702600834	2023.2965347028014	2023.2965347028014	0.01597514098640962	-0.0018049968139063556
154000	-52754.26890697302	-787.5807566970349	-51966.688150275986	1.7769108633954767	2021.9380891366045	35.53858817804374	2.302628591187476	-0.24322446570651188	0.39274326305029267	1.1941951409959857	0.17650115783686882	0.2178152170817581	3.5911722874255525	0.4275729336095426	0.2946130275319416	0.1777706276800252	0.19194619528061166	0.3356701495074217	0.0039014916471575975	0.0010471555527520548	0.00106876257584787	-51966.688150275986	0.0	-784.1749725324081	0.0017716486106828	2023.2960532850948	2023.2960532850948	0.02465639850986986	-0.0018049968139063246
